seller_state,product_id,product_category_name,receita_vendas
SP,b10eba910a974df70b8a12d0665cdb9e,cama_mesa_banho,389.0
SP,ec1600d8f15b93ce3e402f522696a18c,beleza_saude,389.0
ES,12ec40668ef038e5778938c846060db9,esporte_lazer,389.0
SP,2016dc27f7cc30f18815b34170e0ce98,beleza_saude,388.0
SP,d9d319caa9e0b2993d581f53f036ba72,esporte_lazer,388.0
SP,4b397ec5dfbf6faba2d7d99322f20146,cama_mesa_banho,387.99
SP,d9d2b0bf83edf2fe776c707efe5d0b41,cama_mesa_banho,387.98
SP,c1af2dbb7ddaa89a57094a6fde7578bf,beleza_saude,387.94
SP,47ef5dcb5b7bf6d8716ec362e1f6e22b,esporte_lazer,387.9
SP,289dfe89bc0d1eb6bea5a0a3bde85552,cama_mesa_banho,387.3
RJ,d8d1550e51037a51a94b377c8361d637,beleza_saude,387.1
SP,36826c711e5778c8d88a7311cc29c446,cama_mesa_banho,387.0
SP,9e87e3ee09baee5f5c0513ff37bc60ab,cama_mesa_banho,386.7
SP,0e46632ce140985c23007bb52b4c4039,esporte_lazer,385.61
SP,4660d9b4ae2a49dc7a5cac39499b204b,beleza_saude,384.95
SP,4e0d01d5e5e4bd454e71e7cd1491c052,beleza_saude,384.95
SP,8cee1d824765335c48ccc515c2ecf4b8,cama_mesa_banho,384.0
SP,41817d1d44000e3105f24470a5224bcb,esporte_lazer,384.0
SP,5df044498554dec765264c2cad9804e6,esporte_lazer,384.0
SP,d64a5abc068bfa0e7e1b7ad7f64fe96c,cama_mesa_banho,382.98
SP,b09790edda54333116f9cf1decc580a1,cama_mesa_banho,382.1
SP,62984ea1bba7fcea1f5b57084d3bf885,esporte_lazer,382.0
MS,062619359d5f9a664606cb2a6ccb477a,beleza_saude,380.88
RJ,e3d080fd5b3ce383ec62cf67d4cb8238,beleza_saude,380.46
SP,eab2f90face23112d9bf1d4d3e641696,cama_mesa_banho,380.0
SP,58727e154e8e85d84052cd22b0136c84,esporte_lazer,380.0
RJ,b197f7fdb89aef348bb41b2f62966a5a,beleza_saude,379.99
SP,c347e9e3e30d35fff96379aef21c40d4,cama_mesa_banho,379.98
MG,0ed0b763ec2b2da79223ed78dfc0263b,beleza_saude,379.9
RJ,0a565163afd9cccd9d2b6e3942f823e4,esporte_lazer,379.9
RJ,aea9f47e0e6dea45f3ad01ce4528f1bf,esporte_lazer,379.9
RJ,f2d15dbc857e5597dbe82236c424cd79,esporte_lazer,379.9
SP,1ca99da10c4b800de39096631ed2e773,esporte_lazer,379.9
SP,8470bac0f1a7439fe183013eab283534,cama_mesa_banho,379.8
SP,e09b8cac0ce917d36559ef40c1d17a37,cama_mesa_banho,379.8
SP,8bce28781999184ac2a46c7c83ba0ed6,esporte_lazer,379.8
SP,27f53b8bf57426361b3e0174c16232e3,esporte_lazer,379.7
PR,5c59756861f289b773f83871924200eb,cama_mesa_banho,379.6
SP,9de5773a55b6893af083cacd786cde9d,cama_mesa_banho,379.6
SP,e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,379.6
PR,8b1ec5ddcb342e32a8d83936c3583b45,esporte_lazer,378.6
SP,eeb2d1e155818957df60a76fc47e75a8,cama_mesa_banho,378.2
SP,45986044725e448e85eb0d81251a8892,cama_mesa_banho,378.0
MS,136b005b69367b661e552c94cd28a37e,beleza_saude,377.8
MG,197b4312d52feeab01ec95013df1a9d0,esporte_lazer,377.7
SP,12a146749cb72ebfde01a89105df1897,esporte_lazer,377.0
RJ,dad78ca3a5464684968e4242039b647f,beleza_saude,376.0
SP,8828464e34fc3da3892f568218e14d61,beleza_saude,376.0
SP,f18d999ffda9dade91f3c1b0fb9c7f83,beleza_saude,376.0
SP,b29c9ac1d3d4e8866f6c4ad814ae9591,beleza_saude,375.9
PR,1c45430f3f3063bdb54d28e87824ed34,cama_mesa_banho,375.0
PR,7304acc3196eb4cb479464c421de747f,cama_mesa_banho,375.0
SP,cf5ab1e4be449bd825ea57d64bed5f21,esporte_lazer,375.0
SP,58306668d7263e8ebd2d5c69ef31cc23,beleza_saude,374.95
SP,4ee931ba1980085a969d498d63e69f72,cama_mesa_banho,374.93
PR,ed194a0dca1f25a7f40e0a2992517a3e,cama_mesa_banho,374.9
SP,39f000b98dd611ffc87b68c5a6efc550,cama_mesa_banho,374.9
SP,5a1a5bb0e9e3dbd18e6d8d3c326d3fed,cama_mesa_banho,374.5
DF,ca38c039b717207dec906f4fa9a21db7,beleza_saude,374.0
SP,781a5256893d06b9526750ff0b5f50e4,beleza_saude,373.9
SP,31c1d1dfbb4b2730140b8bd9248bcd58,cama_mesa_banho,373.5
SP,6c1a3375a7b0cb7b5a454e123c61311b,cama_mesa_banho,373.0
SP,efce3fae189352dae985bc199c030d93,cama_mesa_banho,372.0
SP,d86936d170828ee19b4bac2befe8ab1e,esporte_lazer,371.8
SP,4680d0c534e54990d8579f41dd239901,cama_mesa_banho,371.0
SP,30715b45872148dd5322eb2989228a43,cama_mesa_banho,370.8
SP,3976b9f62045be05e8bbd11c4fc19360,cama_mesa_banho,369.9
SP,cf3ac799e2dc1bfbd6c97ea023171f9d,cama_mesa_banho,369.9
SP,4c27931f2ba16e902f287a9f89ed0723,beleza_saude,369.9
SP,65baa03ed325a23536e96fd66b3244c8,cama_mesa_banho,369.8
SP,4955b9229e73cd2a3344be9cd8ad0d5f,esporte_lazer,369.7
SC,fa304c5424fd292aed9c35eb36d9f495,cama_mesa_banho,369.58
SP,0d070bdf0c723fab163131a8bed98356,esporte_lazer,369.49
SP,59bf7ab9bbcd46aad9f2cddd3f97e684,esporte_lazer,369.49
SP,6eb6618376baf873225738ce4fe760ac,cama_mesa_banho,369.25
SP,6086d4e24d4dd50521452e49bde06628,cama_mesa_banho,369.0
RJ,05649d71cdf7d7ec2bbd7a717179de0f,beleza_saude,369.0
RJ,14bcfd08402831f2e770b142a1203d9e,beleza_saude,369.0
SP,b1e7e283a4b6203aa8adbafe09c2a521,esporte_lazer,369.0
SP,b61c2827d3a8043826c9132d88188744,esporte_lazer,369.0
SP,92d9f09c92944e22b74a09f5480be83d,esporte_lazer,367.0
MT,ac9b6cd9849570634224a1175befc1be,beleza_saude,366.6
SP,616c497aa9cc2d4ce93eb380cf5cc121,cama_mesa_banho,366.4
SP,66119c056c1be2d1d57d65fe7a91ce6d,esporte_lazer,366.0
SP,30ed2f5bb848bade9d8906ef78dd880a,cama_mesa_banho,365.38
SP,7bc34251fed67b7d8a0251d7ad8eff3c,esporte_lazer,365.0
SP,d5c766013132edffbda7017835a9e2d1,beleza_saude,364.99
SP,61e10f3719455e41bd5956ef8dc29092,beleza_saude,364.8
SC,5bd7e57735a44e529bf066fee83a9c60,cama_mesa_banho,364.49
SP,e98e429fc8f0c5a7bec057cca4f3b6ca,beleza_saude,364.0
SP,a98657f6c266c87a5477b593aa1b7a80,esporte_lazer,364.0
SP,99444c1e11fc38755dae86f5c67d3d1a,cama_mesa_banho,362.75
SP,47ae44a186225b8a87ebb7bf39cc1444,cama_mesa_banho,362.1
SP,0bc5e6c957486577f11519bf36577b38,beleza_saude,360.84
SP,9c7a34846a13f5d0a066eb6af9ecbd87,beleza_saude,360.0
SP,e2998bdeb405a823c497b3ea4e3f263e,beleza_saude,360.0
RJ,5cd5c2ddc5e34238df2b53739013c255,esporte_lazer,360.0
SP,dea837d4f3f30b541725d258c15e4ff1,esporte_lazer,360.0
SP,f48eb5c2fde13ca63664f0bb05f55346,esporte_lazer,360.0
SP,f55463fece88ecb944e832eec0f7f90a,esporte_lazer,360.0
SP,6698f23d5d6f5815239e55660f30a0b1,cama_mesa_banho,359.98
PR,d102ed54656bd3eaf5bd365494e08bf6,esporte_lazer,359.98
SP,7768494922ec00df78713cb957ae63c8,cama_mesa_banho,359.97
PR,735b17533036ee19f4c943704271660a,beleza_saude,359.96
SP,f4041d76285c2a34ad5013e8d287a400,cama_mesa_banho,359.91
SP,964dd0fcba2ca4eff8e31ec74a77d41d,cama_mesa_banho,359.9
PR,1b88c133317c3f2b8c53b6048f2dc8b6,cama_mesa_banho,359.9
SC,e51136ef1d291cf07cc8a792b4a16f94,esporte_lazer,359.9
SC,f382fd2265b83e4c7689c1a6dbf74ac6,esporte_lazer,359.9
SP,dd768d259ee6054e0dadd66c8e2be0b6,cama_mesa_banho,359.88
SP,70c88258b8fd97e776fb7f57022427bc,cama_mesa_banho,359.8
SP,85b2e22dc10456c8ce7b81f78ba8624b,cama_mesa_banho,359.8
SP,f5c3f6159135311269c45b2b88f67464,cama_mesa_banho,359.8
PR,8b18b26ce90f9f0e4c9ae339e532f325,esporte_lazer,359.8
SP,8983ab045bb0ef91a6fe60adff5fa7a2,esporte_lazer,359.8
SP,96b98d97d2ecc26af3bc439935d9dc46,cama_mesa_banho,359.7
SP,c1803577315d1501dae3033b5cfa3993,cama_mesa_banho,359.7
SP,d63c71088e06ea00d66dc357cda91a30,cama_mesa_banho,359.7
SP,4ef2894feb9fb3f164a68f654f841447,beleza_saude,359.7
PR,3f98320412a131f7346baa2aa2de7540,esporte_lazer,359.7
SP,22f590c457402e4971c9c2090d34983d,esporte_lazer,359.7
SP,9b447644d291396340ea3641fc70d132,esporte_lazer,359.7
SP,7668f663b32b0678da61622125b39545,cama_mesa_banho,359.6
SC,7e8c9cebda42cbe9ae5ae912f81db940,beleza_saude,359.6
SP,a883c6cc6b971869a2c962f76fb73ab1,cama_mesa_banho,359.5
SP,13944d17b257432717fd260e69853140,cama_mesa_banho,359.4
SP,ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,359.4
SP,13e612c22099fc74828d121f7a057e87,esporte_lazer,359.4
SP,71e5d0eb5a5fcc829dc6c1bc1ecac7cf,esporte_lazer,359.4
SP,fad534edb8f35664713c4b766fa473d4,cama_mesa_banho,359.2
RJ,12e1e59e227d4d5da8efc0dd17831a3b,beleza_saude,359.0
RJ,64a23a999b90cc6722df6d12c2ee5bf9,beleza_saude,359.0
SP,0f8fbb821185443113de3e04ef989be6,cama_mesa_banho,358.92
SP,1ebde342c905182ffc07333fc569c590,cama_mesa_banho,358.8
SP,2c36bd802c645850497100e08f9dfc80,beleza_saude,358.8
SP,0b6f7f321aeac91ef72512bbae664b13,esporte_lazer,358.02
SP,231a4c5f70ff00bbb2d76f80604af2ff,beleza_saude,358.0
SP,544f4b7ff50d0cfa47e70a27458c8d95,beleza_saude,358.0
SP,0f92f397b79607d4226672220bd7a291,esporte_lazer,358.0
PR,6b770b5934dbdb29064efdf34bfa6cf5,esporte_lazer,357.4
SP,5afde944579b289b99c1ee420b2ad73d,beleza_saude,356.97
SP,4c05be00027392c898ab59a94fad2151,beleza_saude,356.3
SP,ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,356.0
SP,616e6167ea0f56aab9c99b6a4ccde743,esporte_lazer,356.0
SP,48d402f7e2e296fe1fb7d29220857042,beleza_saude,355.94
SP,e27e689c4ce425f2fe7e2a270fd4d2db,cama_mesa_banho,355.91
SP,0f0143975760d1205a4285a4e2a1bdea,cama_mesa_banho,355.6
SC,921d31a1daa51460b7a95ea5f3ab64d5,beleza_saude,355.56
PB,d34984353fa530831479ab9686c090e7,esporte_lazer,355.0
SP,58bef3ad35aed45b92cf03510e6cf5ce,esporte_lazer,355.0
SP,64090c2cdb0259629a3584edeb23181e,esporte_lazer,355.0
SP,23384f296aa1bf6461d22912093a9847,cama_mesa_banho,354.98
SP,e398924df814f49525ebf68af637b1bc,beleza_saude,354.9
MG,f619f125af192e28da946f3382e783a6,esporte_lazer,354.9
SP,be5353e2c543ba4f67831f95d3775420,beleza_saude,354.66
PR,9c8d6227bbe62913ca96217005540fda,esporte_lazer,354.4
SP,f1a7551730e920950fb0346630971099,esporte_lazer,354.4
SP,54bb3470c28291c7252832f0437ca469,cama_mesa_banho,354.1
SP,dbc624bf17ad3fdf6f8e5737ad9bf1cc,beleza_saude,354.0
SP,59af5c511a76e7fe573446f94cdb83b9,cama_mesa_banho,353.97
SP,7b8603501af310bf297351a4cc8cd3a5,esporte_lazer,352.0
SP,ee232674616de808d98d869168d6217f,esporte_lazer,352.0
SP,382d3a69f930988d7ad77f78f31c0944,esporte_lazer,351.0
GO,531e80cf1d0a71c020c1814e474a2045,cama_mesa_banho,350.0
SP,f324dfdc1e7097c078c8b2e3fb1dce0e,cama_mesa_banho,350.0
SP,d22bbc02259111e107ee7916637d4791,esporte_lazer,349.95
SP,340e3e28357bb29f7612c86c13d9729a,beleza_saude,349.93
SP,82cff05560eae73466f8778690b037fa,cama_mesa_banho,349.9
SP,b1642ee7c8c39a5516b207935b1fe108,cama_mesa_banho,349.9
SC,9f2597e311355defa12f1491420d40d5,esporte_lazer,349.9
SP,87b28d72d12acf347bee8bec0bc7d2fb,esporte_lazer,349.9
PR,d10d49582dba25513691f61dec3a2d8a,esporte_lazer,349.89
SP,9f2d380101b20c5fb31454776800c445,esporte_lazer,349.8
SP,47a3fbd41bb53db64dacc4562ba3aa52,cama_mesa_banho,349.8
SP,89f055104adb9365d7f7b5c475f77742,beleza_saude,349.7
SP,58b9219b342b712be58665cdeff68b30,beleza_saude,349.65
SP,24908bd1bd10700a84f4fd551a3a52b4,cama_mesa_banho,349.6
RJ,02a97df83a8a100c7d2b14a02aea6a3d,beleza_saude,349.5
SP,2d110366dd24a714cb50dddc30b4101c,esporte_lazer,349.5
SP,329ee774172a8dec4ae65b229f2c73fa,esporte_lazer,349.49
SP,eb6b6f708fb1a57720d0734f30c3b31e,esporte_lazer,349.4
RJ,5483dc3f61a1d385ccc49cec3a560617,cama_mesa_banho,349.3
SP,b53f20c2b12a4b9821ce57f46a7d1cae,esporte_lazer,349.3
RJ,c2dc995f95d54b9ea6dd4adb9f149ffd,beleza_saude,349.0
PA,ab035f66749c120d072b11475d25329d,esporte_lazer,349.0
SC,f567d4c09e85e4faf20f896b363fb827,esporte_lazer,349.0
SP,77c0761ae16fdb908f9d7f12ef176a14,esporte_lazer,349.0
SP,897839cf4f8719dfc89308893a53781a,esporte_lazer,349.0
SP,c6c0050be6d17e489a6945951a0dbfb6,esporte_lazer,349.0
SP,ed1de15b1be40001e5ed37127a6690f1,esporte_lazer,349.0
SP,805967bd91579942b3caac4ebcc39a54,cama_mesa_banho,348.15
DF,6a94cf283fcc6b16942f0d13f35fa7b3,beleza_saude,348.0
SP,2ed52188df2df50745b4f6a9b0fa1c06,esporte_lazer,348.0
SP,78d6410e644f39c0dd2909eb6cf550f5,cama_mesa_banho,347.98
SP,b66270a5d5b3a8585f8314b2f14420fb,beleza_saude,347.24
SC,39ac5a8bd0d6a65378c7d952d58b4478,esporte_lazer,346.9
SP,7fa4c60dbf8adabb4797ac6719fbdbff,beleza_saude,346.5
SP,4c7d4a2efde21e3bf1660926fabc6a9d,beleza_saude,346.48
SP,ec7b2b334516bb56c78c6c26dc1136d9,cama_mesa_banho,346.0
SP,29428180f6710d477f3c85fb06adb593,cama_mesa_banho,345.7
SP,982d42e9ce06f5054407db7d1268029f,cama_mesa_banho,345.7
RJ,cd2ea14a901da3b47b33516f3ca6929e,beleza_saude,345.0
SP,d159157f1837c548e960ea0e9b00b259,esporte_lazer,345.0
SC,5ad97c18f1705aac59da3384ba9d8f43,cama_mesa_banho,344.99
RJ,2722b7e5f68e776d18fe901638034e54,beleza_saude,344.8
SP,4ea626d476d64c8230844ea3ae17c3b9,cama_mesa_banho,344.79
SP,4ecb2783e8ddc82d12ff22a32b7490c2,beleza_saude,344.49
SP,3cb3bb626c59ddde2c270b33131b356e,beleza_saude,344.47
SP,92e2d2146e433cd4d1f09a3f8633ead0,cama_mesa_banho,344.4
SP,29ef8f163a85d31f5a88354c0007a6d1,esporte_lazer,343.8
SP,1f58ebdc810e1d5c7cead7f763c27a94,cama_mesa_banho,343.6
SP,c7a94c6dde9d81dc864941084dbdfe45,esporte_lazer,343.6
SP,b7a812ed1b86b3b00e566dc29ba7ec7c,cama_mesa_banho,343.2
PR,e226c4f6c92586f1a8845b35edafd8c0,beleza_saude,343.0
SP,f4d18451e6c35980e6898e36dfd6fb55,cama_mesa_banho,342.3
SP,29bc923d3ecb389b5b1b6fe2a6e4799a,cama_mesa_banho,342.0
PR,65610bb38e3ee3e20a94885411c3feec,beleza_saude,342.0
MG,671d1f1a67e731435bc7a91569004038,esporte_lazer,341.9
SP,b8c89bc5fa5dc01a5d0e9d7ff0c6ecdb,cama_mesa_banho,341.09
SP,2636a9812d151c718b53387171ce08be,beleza_saude,340.67
SP,47f699d9462e071f977f612be2b5b67a,beleza_saude,340.0
SP,024063adde9af865418b7da3dd897b98,esporte_lazer,340.0
SP,8a2c3b7ed6d098de813279ade9a1d0de,cama_mesa_banho,339.98
SP,4005df5f887f3c2529f363671fc8f4a5,beleza_saude,339.96
SP,58fd8873cf12a178215b4339d2b34ec5,cama_mesa_banho,339.9
SP,2ed61618c3f21314a9aff852c8c9866b,esporte_lazer,339.9
SP,2d2cdc4b136fabbf2f932bf1d1f3a891,cama_mesa_banho,339.8
SP,a282446835c36ab70ca9fd48edbbc4e6,cama_mesa_banho,339.8
SP,a787d9cee40e9de33b13d740c32359e8,cama_mesa_banho,339.8
RJ,7648a2a07675230af77cdcd849834e57,beleza_saude,339.8
PR,62984ea1bba7fcea1f5b57084d3bf885,esporte_lazer,339.8
SP,4ae9bdff117a3fa23f6f9d146a65f698,esporte_lazer,339.8
PR,b37d494fac3555124cd9562148fd3d05,esporte_lazer,339.7
RJ,f109f04ad95889f2f041a91afe3d894e,beleza_saude,339.5
SP,b584de1994f604fa7dfd0b6b9c6c1b99,esporte_lazer,339.18
RJ,7099b88be79102f4ec1fb1410b28d466,beleza_saude,339.0
RJ,ed60a3c48bc2642660f93ddaeddd6515,beleza_saude,339.0
RJ,f195a8ce7489c4c4fe613ef84d8dd7a6,beleza_saude,339.0
PA,2743c376f40b82b7bda71ad4a1256507,esporte_lazer,339.0
SP,2b6726ab177dc4ec000e5fcfc6926cf2,esporte_lazer,339.0
MA,d1606c4563d5481c8020de798866465e,beleza_saude,338.97
SP,4d38a4daf13a87012b73156f834afec0,cama_mesa_banho,338.9
SP,296ae6fd1ff55a39b63dbbb3ea7a36a0,cama_mesa_banho,338.0
SP,98eb4ae2cc4f0aa3f5c7762583b71e51,cama_mesa_banho,338.0
RJ,715c4b03fc180db258f11f6808749674,beleza_saude,338.0
SP,c40115486002b7890dc20f64f849accf,beleza_saude,338.0
SC,07dbfabaa4709da14c7e58ca17fe7998,esporte_lazer,338.0
SP,7b969300f6d3f896ec4d7af6227ecc07,esporte_lazer,338.0
SP,ffe013e1b4603e3b0b02fbb159d5b400,esporte_lazer,338.0
SP,3047d2ab7a976a0149292daad0acba79,cama_mesa_banho,337.96
SP,f1101904aa253b3812582e5df6cc09ee,cama_mesa_banho,337.96
SP,01d4157fd9738ea81038316ae4cfc192,cama_mesa_banho,336.0
SP,60a3aec19dc1a866e9cf6a6b4430916d,cama_mesa_banho,336.0
SP,44e6ec37a142be331fe0241006d0b389,esporte_lazer,336.0
SP,7d3677c27db94bb3e1edc5d8cb313145,esporte_lazer,336.0
SP,f8328e9125f089a968fc6b36116c4bb9,esporte_lazer,336.0
SP,86271c025e6ff0c1d327388c0b4c811b,cama_mesa_banho,335.98
SP,c23bb9673ec1f70f31171d5a7dff1260,cama_mesa_banho,335.94
SP,6eba58100f906fe0965290b28ca3c45f,cama_mesa_banho,335.8
PR,3ea344b27741300cc4724d2a5af94460,cama_mesa_banho,335.7
SP,51c37059384184b7c3db494071352b86,esporte_lazer,335.21
SP,9cbe4a1fd4db99c14512e9b2ff033ec4,cama_mesa_banho,334.8
RJ,ab328a14d2698a726fe1ed2695f5f43c,beleza_saude,334.5
PR,79d2c1de4aaac73cf031b5e1f03a68aa,esporte_lazer,334.4
SP,3581c0b0a9a0bcd1a49381b65b4cd7e6,cama_mesa_banho,333.78
SP,99b7af24fd7be364e3621b9e751b048e,cama_mesa_banho,333.78
PR,4be566f7ce6887d7ba428bccab9db80d,beleza_saude,333.5
SP,9fc96a5f44c80640e0ad172c9ff13703,esporte_lazer,333.0
SP,c34e98ba0749e6f9163215b9f293a560,esporte_lazer,332.97
RJ,810cb3c5af006624fa32d362077af85f,esporte_lazer,332.88
SP,b60c241f66e031959b70e1c60725f0bc,cama_mesa_banho,332.8
PR,b667e64d366991432e4c9c45ec4d6d1a,esporte_lazer,332.32
SP,e5ff2945f13a69162a72acc5170ba684,cama_mesa_banho,332.0
SP,6610dc3cac3b77009d969495cc2d7037,cama_mesa_banho,331.6
SP,f936a018eafeb52059650c9e977b53eb,beleza_saude,331.47
SP,0afe6af6700e5ff3b7b6f08a0b12ce71,beleza_saude,330.96
SP,99563e23b641c8a43e04e528c10002e9,beleza_saude,330.96
SP,ed321c2cdae7c40c08ac0eae3d500495,beleza_saude,330.96
SP,89ecac14896f9d0c3d6d44c2095ae987,esporte_lazer,330.9
SP,b57469faf40b556e16b9a49308953700,cama_mesa_banho,330.8
SP,0a8b35c2fbc824f7e1015cf330e6cc3c,esporte_lazer,330.35
SP,9095a5b548eb913258279d5aea381643,cama_mesa_banho,330.0
SP,b6c312bb8b2e0c3ab0a23d207802f82f,cama_mesa_banho,330.0
SP,d3dc47db6d5ab70560dcba1eee4d01ae,cama_mesa_banho,330.0
RJ,8b0229efd2d204e26dca4fb9d3eda08c,beleza_saude,329.99
SP,db32d8826a7126c0c59d511a62de9a8c,beleza_saude,329.99
SP,7569eb05a9b91e5137cd9cf7494043e5,beleza_saude,329.98
SP,1b9257f42072f68e325a4dc79dd99ae4,esporte_lazer,329.98
SP,cd4536501f4e8486f233ea0c0e7e1ee8,esporte_lazer,329.94
MG,1fcb60b5848efd11d95695cbad320c14,cama_mesa_banho,329.9
SP,6d3b335d1fba472b61c01ba542307f62,cama_mesa_banho,329.9
SP,811809cbfd4d37f3fa4b2849bc288167,cama_mesa_banho,329.9
SP,c0275a8ac94fd0866ba76c7d2496bb5c,cama_mesa_banho,329.9
PR,9b90cdb2d9223fc2e400fcdda43bdd48,esporte_lazer,329.9
SP,ff2c1ec09b1bb340e84f0d6b21cc7dbb,cama_mesa_banho,329.89
SP,4f27f86d1573b8b74b0928ca649abeac,cama_mesa_banho,329.8
SP,b0b302c4ad94c584fba79e1252093ceb,cama_mesa_banho,329.8
SP,68b8e52885d1c878e362c8a4d323747b,cama_mesa_banho,329.7
SP,48fed1b321d23ca8ba0752b138e7fbe5,cama_mesa_banho,329.6
PR,5be51b87d3f543e942bb8299c5bd4423,esporte_lazer,329.4
SP,277a12fc4d8cd5dae85d0071015bb745,beleza_saude,329.34
RJ,e475c947d2287b8ea1e6a90dbbae56bb,beleza_saude,329.0
RS,a993630a8281d440f812efcb8dec5c68,esporte_lazer,329.0
SC,26a3bf2fff7de4f4a65d54442c672913,esporte_lazer,329.0
SC,991bc1085efee49ba6cd9f3f17efabb8,esporte_lazer,329.0
SP,aea89e156fe6705b458e900a8790af90,esporte_lazer,329.0
SP,ede062bcd13ef64b5cc87369e4edaf62,beleza_saude,328.9
SP,38fa750a3a3b3204f169c86a3284d387,esporte_lazer,328.0
SP,dd4924bdb39ff70888cda30b57f46035,cama_mesa_banho,327.98
MG,e82b2c6e34cf0e72cd9dd14734dfb607,beleza_saude,327.0
MT,8776ca0117daf03227870f2095f9b511,beleza_saude,327.0
SP,f0fe4af158ebc28426b794c0b54d3df1,beleza_saude,327.0
PR,7ed6634347bb8371bc6b20b3a7022bce,esporte_lazer,327.0
SP,3d22445510fe5a03299a8d2a5da7abf4,beleza_saude,326.66
SP,233316af7adf040484dbeccfecad6042,cama_mesa_banho,326.0
SP,b451771c959791dfcb641c46c8ee1e83,esporte_lazer,326.0
SP,aa50ff149386fb0469e22f41b39652a6,cama_mesa_banho,325.0
SP,c55345c89c1bf659ac0e4164498658c2,beleza_saude,325.0
PR,da93657c402ea46729003c282352d727,esporte_lazer,324.8
RJ,51f876eb62be778c757503cf7f8a3b74,beleza_saude,324.6
PR,8640f0c0e2d0af93274cad7452f80034,beleza_saude,324.5
SP,0f789be671fe3bd93cabfbb4a710f282,cama_mesa_banho,324.0
SP,e906fa76a27488f805ba8584a4c10cba,cama_mesa_banho,323.94
SP,16dd49ee10e688f75c41e83b4863f85b,cama_mesa_banho,323.7
SP,b150110bc5afad8ff2cce5cd50c8e2a2,beleza_saude,323.47
SP,52d7a7207b9646509bdc754fed3a0cef,cama_mesa_banho,323.33
SP,568b50dd27d5d76c97dc2f871cb93e9a,cama_mesa_banho,323.22
SP,c60d6fe365c9718c407170dd8a8223c3,cama_mesa_banho,323.0
SP,80736543f7c5c511bccb61d1544d9d0b,cama_mesa_banho,322.5
SP,4f71868d83b41619b1159399663a0e67,cama_mesa_banho,322.4
SP,85b6cd7f57f7a06d180c93e8c74f6381,cama_mesa_banho,321.0
SP,70ef02956d1b9d6a8b1aa4f7b206e210,esporte_lazer,321.0
SP,a52c53c58fd2105adfe80a817dfa5a76,cama_mesa_banho,320.97
SP,20767ba46ff14007ce4ed2cb1c4d546a,cama_mesa_banho,320.0
GO,65aad7866bb1987f122e668fa84040f4,beleza_saude,320.0
SP,73e11faf1b0eecfd43a0e0fa4dcd7954,cama_mesa_banho,319.98
SP,e21e755eab33a63a03fa9080691b357e,cama_mesa_banho,319.98
PR,af9c4277d06aa18aabbfebbe94ee9c79,esporte_lazer,319.98
SC,5fc9976b2e864ae065866725645c716e,cama_mesa_banho,319.96
SP,14e3a1344aba7a9d568e0aa446da24be,cama_mesa_banho,319.9
PE,cf161acf0258ad3ee8fcadd1c7f0e368,esporte_lazer,319.9
PR,8ce450d8a20c20e17ba1536a19f60d39,cama_mesa_banho,319.8
SP,509db8ad81eb83b247f4b73569bacc76,cama_mesa_banho,319.8
SP,55b8781171d27966e82ed1faa77a4c7a,cama_mesa_banho,319.8
SP,9cdea37a09cb505b1c3c5d4f50670032,cama_mesa_banho,319.8
SP,9e4cc01dcef75a47d9cd6c816d874cca,cama_mesa_banho,319.8
SP,d31ef0d2022ce16ea2ccc36bb4ad6cb9,cama_mesa_banho,319.8
SP,f517e42dd0e3a8d6797dbd1010416447,cama_mesa_banho,319.8
MG,1c8c80454d9a8829112d5be9fe885fab,esporte_lazer,319.8
SP,430f4c8e02bd4e1fe6330c38689b54f3,cama_mesa_banho,319.6
SP,db61ac5970110fba38fe6caf8844dbf5,cama_mesa_banho,319.6
MG,6e70e2f56d6f07cde6377a05d1679f79,beleza_saude,319.6
RJ,f67f7aa7e27d08018022abb4bdc90a38,cama_mesa_banho,319.2
SP,e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,319.0
SP,6358f5d1f8bea46b44615a9eaad26f81,cama_mesa_banho,318.0
SP,61472ba502ffe30e46fd1b0565087f95,beleza_saude,318.0
SP,d2c26c86faaf287263610735e07f1b3d,beleza_saude,318.0
SP,5dd65915a87e9031993b18e481a3cbe5,esporte_lazer,318.0
SP,01ef0716b68c8493434ad32430c24e18,cama_mesa_banho,317.95
RJ,6ab41d7f15e7af9d6c7cd912055acc1a,esporte_lazer,317.7
SP,0e1cd2215a878ad18b2c0b482330a9aa,beleza_saude,317.0
SP,2ad7e937566ede4b158f9b06656b69ef,esporte_lazer,317.0
SP,3fda5d7d8639fc5c850231af6fb34b36,esporte_lazer,317.0
SP,d45f43af9b205b51568f78314d3057a6,esporte_lazer,316.0
SP,adf591c625cb265c12bc6749d3a2f757,beleza_saude,315.8
SP,e95fb3a80ca294f39de925b6428f3a32,cama_mesa_banho,315.6
SP,b5f15ee3cd14a7ad279b7f07aa6c8aa3,beleza_saude,315.6
SP,4f017feb2973d563da787c6ac3073b44,esporte_lazer,315.3
SP,6971a132d48181b7060704b73f3bfed5,cama_mesa_banho,315.0
MG,648b8a8c89e77c27e1e894e857667f6c,beleza_saude,315.0
